userid,num_rows,num_attempts,mean_score_pct,median_score_pct,num_quizzes_taken,avg_time_spent_seconds,total_events,unique_courses,first_activity,last_activity,num_views,num_reports,active_days,events_per_day,engagement_score,consistency_score,performance_category,cluster,ml_cluster
111501,71.0,12.0,37.39,47.873000000000005,12.0,2551.083333333333,1714.0,109.0,2024-09-21 06:06:17,2024-11-20 20:30:08,936.0,0.0,60.0,28.57,2710.0,28.57,Low,2,2
111503,53.0,27.0,58.31,62.22220000000001,27.0,2583.4074074074074,12449.0,397.0,2024-09-16 17:19:21,2025-01-16 21:20:26,7161.0,0.0,122.0,102.04,19732.0,102.04,Low,1,1
111606,83.0,40.0,49.34,46.472233333333335,40.0,2517.175,3545.0,65.0,2024-09-21 09:05:33,2025-01-19 20:34:50,1738.0,0.0,120.0,29.54,5403.0,29.54,Low,3,3
111624,81.0,49.0,79.18,83.33333333333334,49.0,2422.408163265306,5786.0,373.0,2024-09-21 07:32:37,2025-01-09 23:27:10,2977.0,0.0,110.0,52.6,8873.0,52.6,Medium,3,3
111627,48.0,18.0,75.89,75.86766666666666,18.0,2252.277777777778,8932.0,289.0,2024-09-19 20:00:54,2025-01-14 23:21:26,4800.0,0.0,117.0,76.34,13849.0,76.34,Medium,1,1
111632,47.0,6.0,48.77,48.16666666666666,6.0,2317.333333333333,2558.0,228.0,2024-09-19 19:38:50,2025-01-15 00:17:50,1245.0,0.0,117.0,21.86,3920.0,21.86,Low,2,2
111645,71.0,5.0,51.25,53.968266666666665,5.0,1394.2,761.0,74.0,2024-09-19 20:06:30,2025-01-17 15:42:49,408.0,0.0,119.0,6.39,1288.0,6.39,Low,2,2
111661,58.0,32.0,66.29,68.57573333333333,32.0,2523.65625,11654.0,365.0,2024-09-19 13:15:24,2025-01-13 23:30:27,5719.0,0.0,116.0,100.47,17489.0,100.47,Medium,1,1
111676,84.0,47.0,47.1,48.66666666666666,47.0,2463.7872340425533,6975.0,282.0,2024-09-22 19:52:04,2025-01-29 13:17:09,3802.0,0.0,128.0,54.49,10905.0,54.49,Low,3,3
111692,69.0,3.0,77.04,74.44446666666667,3.0,2016.6666666666667,155.0,17.0,2024-09-19 19:03:16,2024-11-03 22:42:19,82.0,0.0,45.0,3.44,282.0,3.44,Medium,2,2
111695,49.0,9.0,62.48,62.9778,9.0,1503.4444444444443,3127.0,115.0,2024-09-19 20:51:32,2025-01-06 21:33:22,1563.0,0.0,109.0,28.69,4799.0,28.69,Medium,2,2
111697,80.0,30.0,46.26,47.0,30.0,1214.7333333333331,2472.0,147.0,2024-09-23 19:39:27,2025-01-19 19:52:14,1231.0,0.0,118.0,20.95,3821.0,20.95,Low,2,2
111703,76.0,19.0,79.07,86.66666666666667,19.0,1887.4736842105265,2266.0,221.0,2024-09-21 05:43:35,2024-11-26 18:21:40,1180.0,0.0,66.0,34.33,3512.0,34.33,Medium,2,2
111704,51.0,23.0,67.11,70.33333333333334,23.0,2013.1304347826087,11228.0,341.0,2024-09-18 15:39:40,2025-01-19 19:31:34,5901.0,0.0,123.0,91.28,17252.0,91.28,Medium,1,1
111724,76.0,33.0,58.97,65.9394,33.0,1371.6666666666667,4817.0,227.0,2024-09-21 07:42:06,2025-01-19 14:16:39,2515.0,0.0,120.0,40.14,7452.0,40.14,Low,2,2
111727,74.0,20.0,54.5,55.98413333333333,20.0,2364.8,2781.0,160.0,2024-09-21 07:36:00,2025-01-07 10:19:57,1265.0,0.0,108.0,25.75,4154.0,25.75,Low,2,2
111730,50.0,21.0,78.4,82.0,21.0,2676.333333333333,10685.0,375.0,2024-09-19 20:07:01,2025-01-18 20:17:07,5691.0,0.0,121.0,88.31,16497.0,88.31,Medium,1,1
111741,56.0,31.0,67.66,72.66666666666667,31.0,1745.1612903225807,11874.0,355.0,2024-09-21 20:12:17,2025-01-23 11:58:55,6228.0,0.0,123.0,96.54,18225.0,96.54,Medium,1,1
111761,81.0,48.0,66.38,70.40741851851851,48.0,2184.4791666666665,4130.0,186.0,2024-09-19 18:47:23,2025-01-18 13:55:05,2162.0,0.0,120.0,34.42,6412.0,34.42,Medium,3,3
111810,48.0,3.0,42.78,34.44446666666667,3.0,1217.6666666666667,1548.0,109.0,2024-09-24 04:53:21,2024-11-24 01:21:22,890.0,0.0,60.0,25.8,2498.0,25.8,Low,2,2
111811,71.0,3.0,48.85,47.09526666666666,3.0,2506.0,590.0,7.0,2024-09-26 20:23:43,2024-11-20 13:21:14,283.0,0.0,54.0,10.93,927.0,10.93,Low,2,2
111917,74.0,35.0,66.77,66.66666666666666,35.0,1982.428571428572,2481.0,85.0,2024-10-08 05:56:45,2025-01-13 23:44:14,1283.0,0.0,97.0,25.58,3861.0,25.58,Medium,2,2
111955,47.0,2.0,70.0,70.0,2.0,2155.5,2376.0,55.0,2024-09-19 20:08:13,2025-01-18 15:41:51,1235.0,0.0,120.0,19.8,3731.0,19.8,Medium,2,2
111957,47.0,0.0,0.0,0.0,0.0,0.0,233.0,29.0,2024-09-22 12:22:59,2024-09-30 09:06:41,131.0,0.0,7.0,33.29,371.0,33.29,Low,0,0
111973,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2024-11-08 15:39:24,2024-11-08 15:40:41,4.0,0.0,0.0,4.0,8.0,4.0,Low,0,0
113825,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,0
114114,47.0,2.0,37.0,37.0,2.0,1502.5,590.0,21.0,2024-11-09 21:28:36,2024-12-09 16:38:32,267.0,0.0,29.0,20.34,886.0,20.34,Low,2,2
114130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-11-15 07:00:52,2024-11-15 07:00:52,1.0,0.0,0.0,1.0,2.0,1.0,Low,0,0
115218,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2024-11-04 11:13:57,2024-11-04 11:13:57,2.0,0.0,0.0,2.0,4.0,2.0,Low,0,0
115478,69.0,2.0,69.37,69.3651,2.0,2700.0,282.0,17.0,2024-09-19 20:13:56,2024-10-06 11:20:32,170.0,0.0,16.0,17.62,468.0,17.62,Medium,2,2
115557,69.0,2.0,59.17,59.16666666666667,2.0,2645.0,110.0,25.0,2024-09-19 00:57:15,2025-01-17 22:45:22,62.0,0.0,120.0,0.92,292.0,0.92,Low,2,2
117195,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2024-09-27 20:50:23,2025-01-18 22:03:31,0.0,0.0,113.0,0.29,146.0,0.29,Low,0,0
117730,69.0,0.0,0.0,0.0,0.0,0.0,107.0,21.0,2024-10-02 14:59:30,2025-01-07 21:01:07,68.0,0.0,97.0,1.1,272.0,1.1,Low,0,0
118343,77.0,30.0,55.82,57.13133333333333,30.0,1992.7666666666669,2715.0,164.0,2024-09-27 15:48:42,2025-01-20 17:22:25,1431.0,0.0,115.0,23.61,4261.0,23.61,Low,2,2
118484,47.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2025-01-02 10:26:35,2025-01-07 22:54:17,6.0,0.0,5.0,1.2,17.0,1.2,Low,0,0
119391,70.0,6.0,24.52,25.833333333333336,6.0,2571.6666666666665,480.0,15.0,2024-11-12 18:29:04,2024-12-19 19:55:05,264.0,0.0,37.0,12.97,781.0,12.97,Low,0,0
227590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-09-17 21:37:33,2024-09-17 21:37:33,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
1504610,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2024-10-06 19:26:03,2025-01-14 21:19:32,0.0,0.0,100.0,0.22,122.0,0.22,Low,0,0
1598276,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,2024-09-20 21:27:50,2025-01-14 15:45:58,0.0,0.0,115.0,0.42,163.0,0.42,Low,0,0
1662902,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2024-09-20 23:03:39,2025-01-10 21:22:42,0.0,0.0,111.0,0.38,153.0,0.38,Low,0,0
1864123,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,2024-09-21 14:40:51,2025-01-19 23:30:38,0.0,0.0,120.0,0.41,169.0,0.41,Low,0,0
1929756,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2024-09-21 16:58:22,2024-11-15 15:46:07,0.0,0.0,54.0,0.78,96.0,0.78,Low,0,0
1970974,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2024-09-21 18:43:21,2025-01-14 04:27:25,0.0,0.0,114.0,0.24,141.0,0.24,Low,0,0
2037729,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2024-09-21 20:41:07,2024-10-28 07:00:00,0.0,0.0,36.0,0.33,48.0,0.33,Low,0,0
2102362,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-09-21 22:03:31,2025-01-16 18:58:52,0.0,0.0,116.0,0.21,140.0,0.21,Low,0,0
2121815,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2024-09-21 22:29:17,2025-01-16 14:26:32,0.0,0.0,116.0,0.22,142.0,0.22,Low,0,0
2127691,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2024-09-21 22:38:44,2024-12-11 15:33:33,0.0,0.0,80.0,0.22,98.0,0.22,Low,0,0
2174008,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,2024-09-22 01:21:41,2025-01-18 16:59:58,0.0,0.0,118.0,0.37,162.0,0.37,Low,0,0
2202823,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2024-09-22 10:33:42,2025-01-12 22:46:12,0.0,0.0,112.0,0.52,170.0,0.52,Low,0,0
2204423,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2024-09-22 10:40:10,2025-01-19 21:39:11,0.0,0.0,119.0,0.48,176.0,0.48,Low,0,0
2209588,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2024-09-22 11:05:51,2025-01-08 14:35:07,0.0,0.0,108.0,0.48,160.0,0.48,Low,0,0
2222432,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2024-09-22 11:54:06,2025-01-16 13:29:46,0.0,0.0,116.0,0.24,144.0,0.24,Low,0,0
2235465,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2024-09-22 12:45:24,2025-01-16 19:14:19,0.0,0.0,116.0,0.22,141.0,0.22,Low,0,0
2244756,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,2024-09-22 13:23:50,2025-01-14 20:58:38,0.0,0.0,114.0,0.39,158.0,0.39,Low,0,0
2273382,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2024-10-06 15:33:23,2025-01-14 21:19:31,0.0,0.0,100.0,0.17,117.0,0.17,Low,0,0
2286677,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2024-09-22 15:51:43,2025-01-12 23:28:45,0.0,0.0,112.0,0.41,158.0,0.41,Low,0,0
2303063,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2024-09-22 16:41:50,2025-01-16 19:09:48,0.0,0.0,116.0,0.09,126.0,0.09,Low,0,0
2426429,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,2024-09-22 22:06:45,2025-01-14 04:06:16,0.0,0.0,113.0,0.55,175.0,0.55,Low,0,0
2445456,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,2024-09-22 22:44:24,2025-01-13 23:29:01,0.0,0.0,113.0,0.57,177.0,0.57,Low,0,0
2481409,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,2024-09-23 00:25:18,2025-01-14 20:15:12,0.0,0.0,113.0,0.44,163.0,0.44,Low,0,0
2735097,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2024-09-23 16:50:32,2025-01-17 11:50:59,0.0,0.0,115.0,0.31,151.0,0.31,Low,0,0
2809684,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,2024-09-23 19:17:50,2025-01-13 15:07:28,0.0,0.0,111.0,0.43,159.0,0.43,Low,0,0
2869347,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-09-23 20:28:14,2025-01-19 22:08:27,0.0,0.0,118.0,0.26,149.0,0.26,Low,0,0
2931778,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2024-09-23 21:46:38,2025-01-16 17:12:18,0.0,0.0,114.0,0.26,144.0,0.26,Low,0,0
3053975,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,2024-09-24 08:33:18,2025-01-14 22:04:16,0.0,0.0,112.0,0.54,172.0,0.54,Low,0,0
3085377,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-09-24 09:32:40,2024-11-16 16:58:28,0.0,0.0,53.0,0.45,77.0,0.45,Low,0,0
3173284,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2024-09-24 12:47:02,2025-01-16 14:21:12,0.0,0.0,114.0,0.25,142.0,0.25,Low,0,0
3295676,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-09-24 17:35:34,2025-01-18 19:32:34,0.0,0.0,116.0,0.27,147.0,0.27,Low,0,0
3395369,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2024-09-24 21:10:35,2025-01-14 21:44:24,0.0,0.0,112.0,0.21,135.0,0.21,Low,0,0
3407871,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2024-09-24 21:32:04,2025-01-07 22:43:39,0.0,0.0,105.0,0.32,139.0,0.32,Low,0,0
3413984,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2024-09-24 21:43:22,2025-01-19 22:15:17,0.0,0.0,117.0,0.34,157.0,0.34,Low,0,0
3417985,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,2024-09-24 21:47:48,2025-01-19 20:52:42,0.0,0.0,116.0,0.35,157.0,0.35,Low,0,0
3612537,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2024-09-25 12:50:43,2024-12-16 23:24:49,0.0,0.0,82.0,0.24,102.0,0.24,Low,0,0
3679286,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2024-09-25 14:58:30,2025-01-09 11:59:48,0.0,0.0,105.0,0.21,127.0,0.21,Low,0,0
3803420,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2024-09-25 20:28:42,2025-01-18 21:56:34,0.0,0.0,115.0,0.35,155.0,0.35,Low,0,0
3803722,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2024-09-25 20:28:50,2025-01-18 12:12:49,0.0,0.0,114.0,0.33,152.0,0.33,Low,0,0
3806205,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2024-09-25 20:34:31,2025-01-08 01:39:27,0.0,0.0,104.0,0.37,142.0,0.37,Low,0,0
3847246,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,2024-09-25 22:01:23,2025-01-14 17:19:14,0.0,0.0,110.0,0.58,174.0,0.58,Low,0,0
3857686,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2024-09-25 22:25:04,2025-01-14 22:06:51,0.0,0.0,110.0,0.26,139.0,0.26,Low,0,0
3871446,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2024-09-25 22:56:40,2025-01-16 17:09:55,0.0,0.0,112.0,0.11,124.0,0.11,Low,0,0
3882543,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2024-09-25 23:29:01,2025-01-19 21:35:36,0.0,0.0,115.0,0.39,160.0,0.39,Low,0,0
3988090,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2024-09-26 11:11:59,2025-01-18 22:56:52,0.0,0.0,114.0,0.32,150.0,0.32,Low,0,0
3992316,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2024-09-26 11:24:53,2025-01-14 22:06:44,0.0,0.0,110.0,0.24,136.0,0.24,Low,0,0
4003047,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,2024-09-26 12:07:11,2025-01-14 22:42:12,0.0,0.0,110.0,0.32,145.0,0.32,Low,0,0
4049238,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-09-26 14:21:36,2025-01-14 21:37:29,0.0,0.0,110.0,0.28,141.0,0.28,Low,0,0
4061412,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2024-09-26 14:41:23,2025-01-19 17:10:24,0.0,0.0,115.0,0.33,153.0,0.33,Low,0,0
4146435,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-09-26 18:49:37,2025-01-16 15:27:34,0.0,0.0,111.0,0.28,142.0,0.28,Low,0,0
4156798,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2024-09-26 19:19:53,2025-01-14 21:19:32,0.0,0.0,110.0,0.05,115.0,0.05,Low,0,0
4193942,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2024-09-26 20:55:42,2025-01-14 22:04:20,0.0,0.0,110.0,0.24,136.0,0.24,Low,0,0
4199766,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2024-09-26 21:07:36,2025-01-18 23:03:08,0.0,0.0,114.0,0.28,146.0,0.28,Low,0,0
4223286,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,2024-09-26 22:00:57,2025-01-12 16:34:15,0.0,0.0,107.0,0.52,163.0,0.52,Low,0,0
4238279,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,2024-09-26 22:33:26,2025-01-14 23:59:01,0.0,0.0,110.0,0.49,164.0,0.49,Low,0,0
4261684,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2024-09-26 23:34:48,2025-01-08 02:20:28,0.0,0.0,103.0,0.29,133.0,0.29,Low,0,0
4267847,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2024-09-26 23:59:02,2024-09-29 23:48:46,0.0,0.0,2.0,4.0,10.0,4.0,Low,0,0
4273094,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2024-09-27 00:48:44,2025-01-19 20:59:49,0.0,0.0,114.0,0.32,150.0,0.32,Low,0,0
4318454,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2024-10-12 20:46:18,2025-01-19 20:34:19,0.0,0.0,98.0,0.34,131.0,0.34,Low,0,0
4319603,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2024-09-27 09:38:07,2025-01-14 21:10:02,0.0,0.0,109.0,0.19,130.0,0.19,Low,0,0
4339489,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2024-09-27 10:47:22,2025-01-16 14:28:06,0.0,0.0,111.0,0.27,141.0,0.27,Low,0,0
4354678,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-09-27 11:16:59,2024-09-29 23:20:24,0.0,0.0,2.0,3.0,8.0,3.0,Low,0,0
4707536,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2024-09-28 13:29:55,2025-01-14 05:08:36,0.0,0.0,107.0,0.27,136.0,0.27,Low,0,0
4718648,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2024-09-28 14:28:28,2025-01-14 22:56:49,0.0,0.0,108.0,0.43,154.0,0.43,Low,0,0
4723897,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-09-28 14:49:33,2025-01-08 02:16:56,0.0,0.0,101.0,0.31,132.0,0.31,Low,0,0
4732637,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2024-09-28 15:18:21,2025-01-14 23:20:34,0.0,0.0,108.0,0.33,144.0,0.33,Low,0,0
4732983,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2024-09-28 15:18:41,2025-01-16 15:26:42,0.0,0.0,110.0,0.25,138.0,0.25,Low,0,0
4777841,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2024-09-28 18:02:39,2025-01-14 22:12:18,0.0,0.0,108.0,0.35,146.0,0.35,Low,0,0
4784820,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2024-09-28 18:28:27,2025-01-09 13:21:28,0.0,0.0,102.0,0.33,136.0,0.33,Low,0,0
4792963,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2024-09-28 18:58:31,2025-01-16 15:11:30,0.0,0.0,109.0,0.28,139.0,0.28,Low,0,0
4834757,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2024-09-28 21:04:57,2025-01-16 19:11:01,0.0,0.0,109.0,0.21,132.0,0.21,Low,0,0
4835642,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2024-09-28 21:05:48,2025-01-16 14:29:44,0.0,0.0,109.0,0.25,136.0,0.25,Low,0,0
4889441,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2024-09-29 00:50:02,2025-01-18 23:58:38,0.0,0.0,111.0,0.26,140.0,0.26,Low,0,0
4895423,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2024-09-29 05:53:51,2025-01-13 09:48:08,0.0,0.0,106.0,0.38,146.0,0.38,Low,0,0
4933507,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2024-09-29 13:19:04,2025-01-16 14:25:43,0.0,0.0,109.0,0.17,128.0,0.17,Low,0,0
4945829,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2024-09-29 14:36:34,2025-01-14 17:35:42,0.0,0.0,107.0,0.36,145.0,0.36,Low,0,0
4952014,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2024-09-29 15:17:51,2025-01-13 00:24:31,0.0,0.0,105.0,0.3,137.0,0.3,Low,0,0
4966357,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2024-09-29 16:33:35,2024-11-13 23:59:00,0.0,0.0,45.0,0.44,65.0,0.44,Low,0,0
5022692,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,2024-09-29 19:59:13,2025-01-08 01:49:28,0.0,0.0,100.0,0.41,141.0,0.41,Low,0,0
5023861,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2024-09-29 20:01:46,2025-01-16 15:25:51,0.0,0.0,108.0,0.27,137.0,0.27,Low,0,0
5042436,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2024-09-29 20:41:26,2025-01-16 15:28:37,0.0,0.0,108.0,0.15,124.0,0.15,Low,0,0
5083410,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2024-09-29 22:00:29,2025-01-14 22:08:31,0.0,0.0,107.0,0.35,144.0,0.35,Low,0,0
5088472,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,2024-09-29 22:14:55,2025-01-13 22:44:58,0.0,0.0,106.0,0.42,150.0,0.42,Low,0,0
5107741,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2024-09-29 23:12:57,2024-10-21 04:42:18,0.0,0.0,21.0,0.67,35.0,0.67,Low,0,0
5113688,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-09-29 23:33:21,2025-01-14 22:43:24,0.0,0.0,106.0,0.12,119.0,0.12,Low,0,0
5119813,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2024-09-29 23:54:58,2025-01-14 21:19:32,0.0,0.0,106.0,0.08,114.0,0.08,Low,0,0
5119966,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-09-29 23:55:17,2025-01-14 22:39:53,0.0,0.0,106.0,0.12,119.0,0.12,Low,0,0
5127618,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2024-09-30 00:36:23,2025-01-16 15:29:31,0.0,0.0,108.0,0.14,123.0,0.14,Low,0,0
5128292,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-09-30 00:39:54,2025-01-14 22:43:41,0.0,0.0,106.0,0.06,112.0,0.06,Low,0,0
5130245,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-09-30 01:01:06,2025-01-16 19:14:53,0.0,0.0,108.0,0.12,121.0,0.12,Low,0,0
5130801,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2024-09-30 01:08:15,2025-01-16 14:25:02,0.0,0.0,108.0,0.26,136.0,0.26,Low,0,0
5135028,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,2024-09-30 01:57:29,2025-01-14 21:18:31,0.0,0.0,106.0,0.58,168.0,0.58,Low,0,0
5138519,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2024-09-30 04:26:27,2025-01-14 23:59:02,0.0,0.0,106.0,0.43,152.0,0.43,Low,0,0
5138677,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2024-09-30 04:27:07,2025-01-16 14:20:36,0.0,0.0,108.0,0.17,126.0,0.17,Low,0,0
5140167,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-09-30 05:45:09,2025-01-14 23:59:00,0.0,0.0,106.0,0.23,130.0,0.23,Low,0,0
5144667,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-09-30 07:26:25,2025-01-16 12:12:37,0.0,0.0,108.0,0.22,132.0,0.22,Low,0,0
5168517,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2024-09-30 10:04:17,2025-01-16 15:29:02,0.0,0.0,108.0,0.16,125.0,0.16,Low,0,0
5235261,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2024-09-30 14:24:20,2024-10-01 23:54:53,0.0,0.0,1.0,2.0,3.0,2.0,Low,0,0
5246394,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2024-09-30 15:01:53,2025-01-16 15:11:08,0.0,0.0,108.0,0.03,111.0,0.03,Low,0,0
5267155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-09-30 15:34:58,2024-09-30 15:34:58,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
5272526,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2024-09-30 16:00:09,2025-01-16 13:27:22,0.0,0.0,107.0,0.09,117.0,0.09,Low,0,0
5286322,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2024-09-30 17:25:07,2025-01-19 22:50:11,0.0,0.0,111.0,0.21,134.0,0.21,Low,0,0
5333467,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2024-09-30 20:45:52,2024-12-18 13:15:05,0.0,0.0,78.0,0.14,89.0,0.14,Low,0,0
